,Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
105,SIA/UP/MIN/170722/2020,5805,Uttar Pradesh,AYODHYA,Rudauli,Date of Submission for EC: 02 Sep 2020 ,Date of Ec Granted : 15 Oct 2020,Non-Coal Mining,SANTOSH KUMAR JAISWAL,EC Granted
106,SIA/UP/MIN/34463/2019,4760,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 25 Jan 2020 ,Date of Ec Granted : 15 Oct 2020,Non-Coal Mining,MS EUPHORIA MINES AND MINERALS,EC Granted
107,SIA/UP/MIN/208244/2021,6277,Uttar Pradesh,Jhansi,Tahrauli,Date of Submission for TOR: ,Date of Submission for EC: 07 Apr 2021 ,Non-Coal Mining,SHRI PRAVENDRA SINGH,Delisted
108,SIA/UP/MIN/150029/2020,5630,Uttar Pradesh,Gorakhpur,Gorakhpur,Date of Submission for TOR: ,Date of Submission for EC: 20 Mar 2020 ,Non-Coal Mining,M/S R.K. MACHINERY & ENGINEERING SUPPLIERS,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail."
109,SIA/UP/MIN/150039/2020,5631,Uttar Pradesh,Barabanki,Nawabganj,Date of Submission for TOR: ,Date of Submission for EC: 20 Mar 2020 ,Non-Coal Mining,JNS INFRATECH PVT .LTD.,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail."
110,SIA/UP/MIN/41731/2019,,Uttar Pradesh,Barabanki,Haidergarh,Date of Submission for TOR: ,Date of Submission for EC: 26 Aug 2019 ,Non-Coal Mining,MS KISAN EINT UDYOG,Delisted
111,SIA/UP/MIN/72937/2018,4118,Uttar Pradesh,Jalaun,Kalpi,Date of Submission for TOR: ,Date of Submission for EC: 16 Feb 2018 ,Non-Coal Mining,SURESH CHANDRA GUPTA,WithdrawEC
112,SIA/UP/MIN/28243/2018,4396,Uttar Pradesh,Hamirpur,Hamirpur,Date of Submission for EC: 22 Dec 2018 ,Date of Ec Granted : 08 Feb 2019,Non-Coal Mining,RADHIKA CRUSHER MINES STONE,EC Granted
113,SIA/UP/IND2/21489/2018,3954,Uttar Pradesh,Meerut,Meerut,Date of Submission for EC: 22 Dec 2018 ,Date of Ec Granted : 02 Mar 2019,Industrial Projects - 2,INDIAN OIL COPERATION LIMITED,EC Granted
114,SIA/UP/MIN/40618/2019,4980,Uttar Pradesh,Mathura,Mat,Date of Submission for TOR: ,Date of Submission for EC: 03 Aug 2019 ,Non-Coal Mining,SHRI RAM ENT UDHYOG,Delisted
115,SIA/UP/MIN/63433/2019,6304/5017,Uttar Pradesh,Banda,Naraini,Date of Submission for EC: 21 May 2021 ,Date of Ec Granted : 06 May 2022,Non-Coal Mining,ATHARV CONSTRUCTION COMPANY,EC Granted
116,SIA/UP/MIN/29934/2018,4573,Uttar Pradesh,Hamirpur,Hamirpur,Date of Submission for EC: 21 Jun 2019 ,Date of Ec Granted : 27 Sep 2019,Non-Coal Mining,SRI SURENDRA SINGH CHAUHAN,EC Granted
117,SIA/UP/MIN/127002/2019,5221,Uttar Pradesh,Sultanpur,Kadipur,Date of Submission for EC: 23 Nov 2019 ,Date of Ec Granted : 11 Mar 2020,Non-Coal Mining,M/S MATA ENT BHATTHA,EC Granted
118,SIA/UP/MIN/127353/2019,,Uttar Pradesh,Kanpur Dehat,Bhognipur,Date of Submission for TOR: ,Date of Submission for EC: 28 Nov 2019 ,Non-Coal Mining,GYANENDRA PRATAP SINGH,WithdrawEC
119,SIA/UP/MIN/143329/2020,,Uttar Pradesh,Varanasi,Varanasi,Date of Submission for TOR: ,Date of Submission for EC: 14 Feb 2020 ,Non-Coal Mining,M/S PARAMHANSH BRICK FIELD,Delisted
120,SIA/UP/MIN/176743/2020,5911,Uttar Pradesh,Azamgarh,Sagri,Date of Submission for EC: 01 Oct 2020 ,Date of Ec Granted : 30 Dec 2020,Non-Coal Mining,SHRI  DEVENDRA KUMAR,EC Granted
121,SIA/UP/IND2/36004/2003,,Uttar Pradesh,Hathras,Sikandra Rao,Date of Submission for TOR: ,Date of Submission for EC: 10 May 2019 ,Industrial Projects - 2,BPCL SALEMPUR,WithdrawEC
122,SIA/UP/MIN/149867/2020,,Uttar Pradesh,Sultanpur,Sultanpur,Date of Submission for TOR: ,Date of Submission for EC: 20 Mar 2020 ,Non-Coal Mining,APCO INFRA TECH PRIVATE LIMITED,Delisted
123,SIA/UP/MIN/57603/2020,5954,Uttar Pradesh,Fatehpur,Fatehpur,Date of Submission for EC: 02 Oct 2021 ,Date of Ec Granted : 29 Dec 2021,Non-Coal Mining,M/S. SADHANA STEELS,EC Granted
124,SIA/UP/IND2/28019/2017,4402,Uttar Pradesh,Deoria,Deoria,Date of Submission for EC: 20 Jul 2018 ,Date of Ec Granted : 28 Nov 2018,Industrial Projects - 2,Indian Oil Corporation Limited (IOCL),EC Granted
125,SIA/UP/MIN/71729/2017,3969,Uttar Pradesh,Ballia,Belthara Road,Date of Submission for EC: 06 Jan 2018 ,Date of Ec Granted : 17 Feb 2018,Non-Coal Mining,HINDUSTAN CONSTRUCTION COMPANY GONDA,EC Granted
126,SIA/UP/NCP/90276/2019,4628,Uttar Pradesh,Lakhimpur Kheri,Mohammadi,Date of Submission for TOR: ,Date of Submission for EC: 02 Jan 2019 ,INFRA-1,CHIEF MEDICAL OFFICER,Delisted
127,SIA/UP/MIN/130220/2019,,Uttar Pradesh,Aligarh,Iglas,Date of Submission for TOR: ,Date of Submission for EC: 07 Dec 2019 ,Non-Coal Mining,SHRI KANCHAN BRICK FIELD GAHLAU ALIGARH,Delisted
128,SIA/UP/MIN/130244/2019,,Uttar Pradesh,Aligarh,Koil,Date of Submission for TOR: ,Date of Submission for EC: 07 Dec 2019 ,Non-Coal Mining,SURESH ENT UDYOG BHADESHI MAFI ALIGARH,Delisted
129,SIA/UP/MIN/146971/2020,,Uttar Pradesh,Deoria,Salempur,Date of Submission for TOR: ,Date of Submission for EC: 03 Mar 2020 ,Non-Coal Mining,M/S NAGENDRA & BROTHERS B.K.O.,Delisted
130,SIA/UP/MIN/147207/2020,,Uttar Pradesh,Mirzapur,Chunar,Date of Submission for TOR: ,Date of Submission for EC: 05 Mar 2020 ,Non-Coal Mining,M/S PUSHPA ENT BHATTA,Delisted
131,SIA/UP/MIN/147234/2020,,Uttar Pradesh,Kheri,Lakhimpur,Date of Submission for TOR: ,Date of Submission for EC: 06 Mar 2020 ,Non-Coal Mining,D V R BRICK FIELD,Delisted
132,SIA/UP/MIN/29073/2018,,Uttar Pradesh,Hamirpur,Hamirpur,Date of Submission for TOR: ,Date of Submission for EC: 29 May 2019 ,Non-Coal Mining,M/S KANWAR ENTERPRISES PRIVATE LIMITED,Rejected by SEAC
133,SIA/UP/MIN/144136/2020,5537,Uttar Pradesh,Lucknow,Lucknow,Date of Submission for TOR: ,Date of Submission for EC: 19 Feb 2020 ,Non-Coal Mining,"SHRI RAJENDRA KUMAR, SHRI JITENDRA KUMAR, SHRI SURENDRA KUMAR","MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail."
134,SIA/UP/MIN/45576/2019,5216,Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Date of Submission for TOR: ,Date of Submission for EC: 23 Nov 2019 ,Non-Coal Mining,M/S CHAUDHARY BRICKS FIELD,Delisted
135,SIA/UP/MIN/136543/2020,5388,Uttar Pradesh,Pilibhit,Bisalpur,Date of Submission for TOR: ,Date of Submission for EC: 16 Jan 2020 ,Non-Coal Mining,M/S KGN BRICK FIELD,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail."
136,SIA/UP/NCP/65315/2017,,Uttar Pradesh,Lucknow,Lucknow,Date of Submission for TOR: ,Date of Submission for EC: 09 Jun 2017 ,INFRA-1,SENA NAYAK,Under examination of SEIAA - Processed offline
137,SIA/UP/MIN/73538/2018,4133,Uttar Pradesh,Hamirpur,Hamirpur,Date of Submission for EC: 16 Mar 2018 ,Date of Ec Granted : 14 May 2018,Non-Coal Mining,MS HSM HOLDING PRIVATE LIMITED,EC Granted - Processed offline
138,SIA/UP/IND2/206620/2021,6256,Uttar Pradesh,Firozabad,Shikohabad,Date of Submission for EC: 27 Mar 2021 ,Date of Ec Granted : 25 Mar 2022,Industrial Projects - 2,SHYAM ORGANICS,EC Granted
139,SIA/UP/MIN/58853/2020,6014,Uttar Pradesh,Jhansi,Moth,Date of Submission for TOR: ,Date of Submission for EC: 26 Nov 2021 ,Non-Coal Mining,M/S RATAN STONE GRAMODHYOG,Delisted
140,SIA/UP/MIS/114761/2019,4997,Uttar Pradesh,Ghaziabad,Ghaziabad,Date of Submission for EC: 17 Aug 2019 ,Date of Ec Granted : 03 Dec 2020,INFRA-2,MAHALUXMI BUILDTECH LIMITED,EC Granted
141,SIA/UP/NCP/93737/2019,4652,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for EC: 31 Jan 2019 ,Date of Ec Granted : 10 May 2019,INFRA-1,DAR INFRAVENTURES PVT LTD,EC Granted
142,SIA/UP/MIN/143731/2020,,Uttar Pradesh,Shamli,Shamli,Date of Submission for TOR: ,Date of Submission for EC: 17 Feb 2020 ,Non-Coal Mining,JAI MAA BRICKS FIELD,Delisted
143,SIA/UP/MIN/223886/2021,6505,Uttar Pradesh,Sitapur,Sitapur,Date of Submission for EC: 19 Aug 2021 ,Date of Ec Granted : 04 May 2023,Non-Coal Mining,M/S RAMRAJ CONSTRUCTION,EC Granted
144,SIA/UP/MIN/202776/2021,6306,Uttar Pradesh,Mahoba,Charkhari,Date of Submission for EC: 26 May 2021 ,Date of Ec Granted : 22 Nov 2021,Non-Coal Mining,M/S EKTA CONSTRUCTION,EC Granted
145,SIA/UP/MIN/76428/2018,,Uttar Pradesh,Agra,Etmadpur,Date of Submission for TOR: ,Date of Submission for EC: 06 Sep 2018 ,Non-Coal Mining,ABC CONSULTANTS,WithdrawEC
146,SIA/UP/MIN/137306/2020,5403,Uttar Pradesh,Gorakhpur,Gorakhpur,Date of Submission for EC: 17 Jan 2020 ,Date of Ec Granted : 16 Mar 2020,Non-Coal Mining,M/S FANEES ASOCIATES,EC Granted
147,SIA/UP/MIS/132294/2019,5482,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for EC: 03 Feb 2020 ,Date of Ec Granted : 10 Sep 2020,INFRA-2,M/S. KHVATEC INDIA PVT. LTD.,EC Granted - Processed offline
148,SIA/UP/MIN/129545/2019,,Uttar Pradesh,Hathras,Sikandra Rao,Date of Submission for TOR: ,Date of Submission for EC: 04 Dec 2019 ,Non-Coal Mining,KUNWAR ENT UDYOG,Delisted
149,SIA/UP/MIS/176112/2020,5890,Uttar Pradesh,Aligarh,Atrauli,Date of Submission for EC: 28 Sep 2020 ,Date of Ec Granted : 31 Dec 2020,INFRA-2,OZONE PROMOTERS PRIVATE LIMITED,EC Granted
150,SIA/UP/MIN/176244/2020,5893,Uttar Pradesh,Bahraich,Mahasi,Date of Submission for EC: 29 Sep 2020 ,Date of Ec Granted : 15 Oct 2020,Non-Coal Mining,SHRI DURGESH KUMAR,EC Granted
151,SIA/UP/MIN/134846/2020,,Uttar Pradesh,Hapur,Garhmukteshwar Hapur,Date of Submission for TOR: ,Date of Submission for EC: 30 Jul 2020 ,Non-Coal Mining,M/S BHARAT BHATTA UDYOG,Delisted
152,SIA/UP/MIN/74067/2018,4204,Uttar Pradesh,Ghaziabad,Ghaziabad,Date of Submission for EC: 07 Apr 2018 ,Date of Ec Granted : 23 May 2018,Non-Coal Mining,VINAY KUMAR GHAZIABAD,EC Granted
153,SIA/UP/MIN/66433/2019,6512/5020,,,,Date of Submission for EC: 24 Aug 2021 ,Date of Ec Granted : 30 Dec 2021,Non-Coal Mining,EUREKA MINES AND MINERALS L L P,EC Granted
154,SIA/UP/MIN/59752/2019,6116/5132,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 09 Jan 2021 ,Date of Ec Granted : 27 Aug 2021,Non-Coal Mining,SHIVAM GRANITE,EC Granted
155,SIA/UP/MIN/31466/2019,4677,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 18 Dec 2020 ,Date of Ec Granted : 15 Jan 2021,Non-Coal Mining,M/S GEETA MANGAL CONSTRUCTION,EC Granted
156,SIA/UP/MIN/77517/2018,4492,Uttar Pradesh,Banda,Atarra,Date of Submission for EC: 19 Sep 2018 ,Date of Ec Granted : 24 Nov 2018,Non-Coal Mining,M/S SRI FALGUN GIRI  MINES,EC Granted
157,SIA/UP/MIN/94523/2019,,Uttar Pradesh,Gonda,Mankapur,Date of Submission for TOR: ,Date of Submission for EC: 06 Feb 2019 ,Non-Coal Mining,MS AJAI BRICK FIELD,Delisted
158,SIA/UP/MIN/43031/2019,5064,Uttar Pradesh,Mirzapur,Chunar,Date of Submission for EC: 07 Nov 2020 ,Date of Ec Granted : 16 Mar 2021,Non-Coal Mining,M/S AASTHA TRADERS,EC Granted
159,SIA/UP/MIN/36738/2019,4847,Uttar Pradesh,Banda,Banda,Date of Submission for EC: 23 Jan 2020 ,Date of Ec Granted : 06 Mar 2020,Non-Coal Mining,SAI ENT UDYOG,EC Granted
160,SIA/UP/MIN/72300/2018,4003,Uttar Pradesh,Ballia,Rasra,Date of Submission for EC: 16 Jan 2018 ,Date of Ec Granted : 12 Feb 2018,Non-Coal Mining,HINDUSTAN CONSTRUCTION COMPANY GONDA,EC Granted
161,SIA/UP/NCP/72301/2018,,Uttar Pradesh,Lucknow,Lucknow,Date of Submission for TOR: ,Date of Submission for EC: 16 Jan 2018 ,INFRA-1,MS SURYA INFRA DEVELOPERS,Delisted
162,SIA/UP/NCP/72479/2018,4016,Uttar Pradesh,Firozabad,Firozabad,Date of Submission for TOR: ,Date of Submission for EC: 25 Jan 2018 ,INFRA-1,UTTAR PRADESH RAJKIYA NIRMAN NIGAM LIMITED,Delisted
163,SIA/UP/MIN/73650/2018,,Uttar Pradesh,Mahoba,Kulpahar,Date of Submission for TOR: ,Date of Submission for EC: 21 Apr 2018 ,Non-Coal Mining,THAKUR CONSTRUCTION COMPANY,WithdrawEC
164,SIA/UP/MIN/28888/2018,4468,Uttar Pradesh,Shamli,Kairana,Date of Submission for EC: 23 Aug 2019 ,Date of Ec Granted : 27 May 2020,Non-Coal Mining,SHIVA BUILDTECH PVT LTD,EC Granted
165,SIA/UP/MIN/29780/2018,4560,Uttar Pradesh,Banda,Banda,Date of Submission for EC: 22 Aug 2019 ,Date of Ec Granted : 05 Dec 2019,Non-Coal Mining,SAI ENT UDHYOG,EC Granted
166,SIA/UP/NCP/62417/2017,3835,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for TOR: ,Date of Submission for EC: 10 Feb 2017 ,INFRA-1,ACE INFRACITY DEVELOPERS PVT LTD,Under examination of SEIAA - Processed offline
167,SIA/UP/MIN/72563/2018,4077,Uttar Pradesh,PRAYAGRAJ,Bara  ,Date of Submission for EC: 13 Feb 2018 ,Date of Ec Granted : 31 Mar 2018,Non-Coal Mining,M/S S. S. BROTHERS & COMPANY,EC Granted
168,SIA/UP/NCP/73115/2018,4099,Uttar Pradesh,Agra,Agra,Date of Submission for EC: 21 Feb 2018 ,Date of Ec Granted : 15 Jun 2018,INFRA-1,RANGJEE BUILDWELL PVT LTD,EC Granted
169,SIA/UP/MIN/58920/2020,6032,Uttar Pradesh,PRAYAGRAJ,Meja,Date of Submission for EC: 18 Dec 2021 ,Date of Ec Granted : 07 May 2022,Non-Coal Mining,M/S AKHILESH KUMAR SINGH,EC Granted
170,SIA/UP/MIS/174782/2020,5865/5724,Uttar Pradesh,Barabanki,Nawabganj,Date of Submission for EC: 23 Sep 2020 ,Date of Ec Granted : 09 Feb 2021,INFRA-2,M/S SHALIMAR CORP. LTD,EC Granted
171,SIA/UP/NCP/60508/2016,3802,Uttar Pradesh,Kanpur Nagar,Bilhaur,Date of Submission for TOR: ,Date of Submission for EC: 18 Nov 2016 ,INFRA-1,RATAN HOUSING DEVELOPMENT LTD.,Under examination of SEIAA - Processed offline
172,SIA/UP/NCP/60509/2016,3803,Uttar Pradesh,Amethi,No Data,Date of Submission for TOR: ,Date of Submission for EC: 18 Nov 2016 ,INFRA-1,HLL INFRATECH SERVICES PVT LTD,Under examination of SEIAA - Processed offline
173,SIA/UP/MIN/77417/2018,4490,Uttar Pradesh,Maharajganj,Nautanwa,Date of Submission for EC: 19 Sep 2018 ,Date of Ec Granted : 20 Nov 2018,Non-Coal Mining,REKHA  DEVI,EC Granted
174,SIA/UP/NCP/71588/2017,3910,Uttar Pradesh,Ghaziabad,Ghaziabad,Date of Submission for EC: 13 Dec 2017 ,Date of Ec Granted : 31 Mar 2018,INFRA-1,M/S PARAS DEVELOPERS CONSORTIUM,EC Granted
175,SIA/UP/MIN/71707/2017,3924,Uttar Pradesh,Gautam Buddha Nagar,Jewar,Date of Submission for EC: 19 Dec 2017 ,Date of Ec Granted : 23 Jan 2018,Non-Coal Mining,BALAJI ENTERPRISES JHUPPA,EC Granted
176,SIA/UP/MIN/72906/2018,4085,Uttar Pradesh,Firozabad,Shikohabad,Date of Submission for EC: 16 Feb 2018 ,Date of Ec Granted : 16 Mar 2018,Non-Coal Mining,MR RAJESH SHARMA,EC Granted
177,SIA/UP/MIN/37521/2019,4882,Uttar Pradesh,Mainpuri,Bhogaon,Date of Submission for EC: 22 Jun 2019 ,Date of Ec Granted : 18 Dec 2019,Non-Coal Mining,M/S D S MAYA BRICK FIELD,EC Granted
178,SIA/UP/MIN/43568/2019,,Uttar Pradesh,Pilibhit,Pilibhit,Date of Submission for TOR: ,Date of Submission for EC: 25 Sep 2019 ,Non-Coal Mining,SHRI SHANKAR BRICK FIELD,Delisted
179,SIA/UP/MIS/153762/2020,5666,Uttar Pradesh,Varanasi,Varanasi,Date of Submission for EC: 25 May 2020 ,Date of Ec Granted : 20 Oct 2022,INFRA-2,"TATA MEMORIAL CENTRE, MUMBAI, DAE - GOI)",EC Granted
180,SIA/UP/MIN/139198/2020,5460,Uttar Pradesh,Shamli,Shamli,Date of Submission for TOR: ,Date of Submission for EC: 27 Jan 2020 ,Non-Coal Mining,M/S EKTA BRICK FIELD,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail."
181,SIA/UP/MIN/50323/2019,5461/4871,Uttar Pradesh,Banda,Banda,Date of Submission for EC: 28 Jan 2020 ,Date of Ec Granted : 06 Mar 2020,Non-Coal Mining,M/S SAROJ BUILDCON,EC Granted
182,SIA/UP/MIN/72069/2018,3957,Uttar Pradesh,Bahraich,Kaiserganj,Date of Submission for EC: 04 Jan 2018 ,Date of Ec Granted : 30 Jan 2018,Non-Coal Mining,MANOJ KUMAR SINGH,EC Granted
183,SIA/UP/MIN/72240/2018,3981,Uttar Pradesh,PRAYAGRAJ,Bara  ,Date of Submission for EC: 12 Jan 2018 ,Date of Ec Granted : 12 Feb 2018,Non-Coal Mining,M/S C. L. GUPTA & SONS,EC Granted
184,SIA/UP/MIN/72245/2018,3984,Uttar Pradesh,PRAYAGRAJ,Bara  ,Date of Submission for EC: 12 Jan 2018 ,Date of Ec Granted : 12 Feb 2018,Non-Coal Mining,SHRI UDAI PRATAP SINGH,EC Granted
185,SIA/UP/MIN/72258/2018,3994,Uttar Pradesh,Mathura,Mat,Date of Submission for EC: 13 Jan 2018 ,Date of Ec Granted : 11 Jul 2018,Non-Coal Mining,PROJECT PROPONENT,EC Granted
186,SIA/UP/MIN/36116/2019,5446,Uttar Pradesh,Shamli,Kairana,Date of Submission for EC: 26 Jan 2020 ,Date of Ec Granted : 09 Jun 2020,Non-Coal Mining,M/S REHMAN BRICK FIELD,EC Granted
187,SIA/UP/MIS/109534/2019,4905,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for EC: 29 Jun 2019 ,Date of Ec Granted : 29 May 2020,INFRA-2,M/S SAG REALTECH PVT. LTD.,EC Granted
188,SIA/UP/MIN/187127/2020,6025,Uttar Pradesh,Sitapur,Laharpur,Date of Submission for EC: 08 Dec 2020 ,Date of Ec Granted : 15 Jan 2021,Non-Coal Mining,SATISH CHANDRA GUPTA,EC Granted
189,SIA/UP/MIN/127830/2019,,Uttar Pradesh,Ghazipur,Ghazipur,Date of Submission for TOR: ,Date of Submission for EC: 27 Nov 2019 ,Non-Coal Mining,JAI MA DURGEY INT UDYOG,Delisted
190,SIA/UP/MIS/142946/2020,5515,Uttar Pradesh,Ghazipur,Ghazipur,Date of Submission for TOR: ,Date of Submission for EC: 13 Feb 2020 ,INFRA-2,PRINCIPAL,Delisted
191,SIA/UP/MIS/64456/2020,6490/5995,Uttar Pradesh,Gautam Buddha Nagar,Dadri,Date of Submission for EC: 09 Aug 2021 ,Date of Ec Granted : 24 Apr 2023,INFRA-2,INTEGRATED INDUSTRIAL TOWNSHIP LIMITED,EC Granted
192,SIA/UP/MIN/38718/2019,4917,Uttar Pradesh,Banda,Banda,Date of Submission for EC: 17 Jan 2020 ,Date of Ec Granted : 13 May 2020,Non-Coal Mining,A V MINING AND COMPANY,EC Granted
193,SIA/UP/MIS/110997/2019,4924,Uttar Pradesh,Gautam Buddha Nagar,Dadri,Date of Submission for EC: 12 Jul 2019 ,Date of Ec Granted : 24 Feb 2020,INFRA-2,IRISH INFRASTRUCTURE PRIVATE LIMITED,EC Granted
194,SIA/UP/MIN/40181/2019,5172,Uttar Pradesh,Deoria,Barhaj,Date of Submission for TOR: ,Date of Submission for EC: 05 Nov 2019 ,Non-Coal Mining,BHARAT ENT UDYOG,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail."
195,SIA/UP/MIS/56134/2020,5801,Uttar Pradesh,Kaushambi,Sirathu,Date of Submission for TOR: ,Date of Submission for EC: 09 Sep 2021 ,INFRA-1,M/S TOPSY TURVY RETAIL PVT. LTD.,Delisted
196,SIA/UP/MIN/241083/2021,6706,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 27 Nov 2021 ,Date of Ec Granted : 07 Jan 2022,Non-Coal Mining,SHRI CHUNUBAD,EC Granted
197,SIA/UP/MIS/241391/2021,6713,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for EC: 29 Nov 2021 ,Date of Ec Granted : 24 Apr 2023,INFRA-2,EXPRESS BUILDERS PVT LTD,EC Granted
198,SIA/UP/MIN/64027/2021,6371,Uttar Pradesh,PRAYAGRAJ,Meja,Date of Submission for EC: 08 Aug 2022 ,Date of Ec Granted : 20 Oct 2022,Non-Coal Mining,M/S M.K.A. ENTERPRISES,EC Granted
199,SIA/UP/MIN/175604/2020,5884,Uttar Pradesh,Jhansi,Moth,Date of Submission for EC: 26 Sep 2020 ,Date of Ec Granted : 19 Oct 2021,Non-Coal Mining,M/S M.C.C. MAHADEV CONSTRUCTION PVT. LTD.,EC Granted
200,SIA/UP/MIN/133119/2019,,Uttar Pradesh,Bagpat,Baghpat,Date of Submission for TOR: ,Date of Submission for EC: 23 Dec 2019 ,Non-Coal Mining,M/S DAYALU BRICK FIELD,Delisted
201,SIA/UP/MIN/138650/2020,5437,Uttar Pradesh,Kanpur Dehat,Rasulabad,Date of Submission for TOR: ,Date of Submission for EC: 24 Jan 2020 ,Non-Coal Mining,M/S RJ BRICK FIELD,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail."
202,SIA/UP/NCP/18477/2016,,Uttar Pradesh,Lucknow,Lucknow,Date of Submission for TOR: ,Date of Submission for EC: 08 Feb 2017 ,INFRA-1,M/S SHALIMAR KSMB PROJECTS,Under examination of SEIAA - Processed offline
203,SIA/UP/NCP/62383/2017,3833,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for TOR: ,Date of Submission for EC: 08 Feb 2017 ,INFRA-1,MS DAR HOUSING LTD,Under examination of SEIAA - Processed offline
204,SIA/UP/MIS/103429/2019,4778,Uttar Pradesh,AYODHYA,Faizabad,Date of Submission for EC: 25 Apr 2019 ,Date of Ec Granted : 28 Jun 2019,INFRA-2,DIRECTOR,EC Granted
205,SIA/UP/MIN/137389/2020,5430,Uttar Pradesh,Moradabad,Thakurdwara,Date of Submission for TOR: ,Date of Submission for EC: 23 Jan 2020 ,Non-Coal Mining,SH. AMIT KUMAR,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail."
206,SIA/UP/MIN/65149/2017,,Uttar Pradesh,Jhansi,Moth,Date of Submission for TOR: ,Date of Submission for EC: 03 Jun 2017 ,Non-Coal Mining,MS ASHISH ENTERPRISES,Under examination of SEIAA - Processed offline
207,SIA/UP/MIN/92327/2019,,Uttar Pradesh,Shamli,Kairana,Date of Submission for TOR: ,Date of Submission for EC: 25 Feb 2019 ,Non-Coal Mining,M/S ANUSHKA ENTERPRISES/115079,Delisted
208,SIA/UP/MIN/127144/2019,5595,Uttar Pradesh,Aligarh,Koil,Date of Submission for TOR: ,Date of Submission for EC: 07 Mar 2020 ,Non-Coal Mining,LODHI ENT UDYOG,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail."
209,SIA/UP/MIN/57745/2020,5958,Uttar Pradesh,Mirzapur,Chunar,Date of Submission for EC: 08 Sep 2021 ,Date of Ec Granted : 13 Dec 2021,Non-Coal Mining,M/S ABHIYAAN INFRASTRUCTURE,EC Granted
210,SIA/UP/IND2/163799/2020,5734,Uttar Pradesh,Mathura,Chhata,Date of Submission for EC: 18 Jul 2020 ,Date of Ec Granted : 05 Oct 2020,Industrial Projects - 2,M/S YAS FATEH BIO SCIENCE PRIVATE LIMITED,EC Granted
211,SIA/UP/MIN/143058/2020,5522,Uttar Pradesh,Lucknow,Lucknow,Date of Submission for EC: 14 Feb 2020 ,Date of Ec Granted : 05 Mar 2020,Non-Coal Mining,M/S RAJEEV & ASSOCIATE,EC Granted
212,SIA/UP/MIS/154962/2020,,Uttar Pradesh,Varanasi,Varanasi,Date of Submission for TOR: ,Date of Submission for EC: 29 May 2020 ,INFRA-2,BALOOWALA HOME SERVICES PVT LTD,Delisted
213,SIA/UP/MIN/62361/2021,6263,Uttar Pradesh,Sonbhadra,Obra,Date of Submission for TOR: ,Date of Submission for EC: 15 Nov 2021 ,Non-Coal Mining,M/S A V MINING,Delisted
214,SIA/UP/MIS/258962/2022,,Uttar Pradesh,Aligarh,Koil,Date of Submission for TOR: ,Date of Submission for EC: 28 Feb 2022 ,INFRA-2, SMRITI COLONIZERS & BUILDERS,WithdrawEC
