,Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
482,SIA/RJ/MIN/56768/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 27 Jun 2016 ,Non-Coal Mining,KP CONSULTANTS,Under examination of SEIAA - Processed offline
483,SIA/RJ/MIN/56781/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 28 Jun 2016 ,Non-Coal Mining,KP CONSULTANTS,Under examination of SEIAA - Processed offline
484,SIA/RJ/MIN/56789/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 28 Jun 2016 ,Non-Coal Mining,KP CONSULTANTS,Under examination of SEIAA - Processed offline
485,SIA/RJ/MIN/52799/2016,,Rajasthan,Rajsamand,Rajsamand,Date of Submission for TOR: ,Date of Submission for EC: 12 Apr 2016 ,Non-Coal Mining,SMT BHAGWATI SHARMA,Under examination of SEIAA - Processed offline
486,SIA/RJ/MIN/52865/2016,,Rajasthan,Jaisalmer,Fatehgarh,Date of Submission for TOR: ,Date of Submission for EC: 13 Apr 2016 ,Non-Coal Mining,BALBEER SINGH,Under examination of SEIAA - Processed offline
487,SIA/RJ/MIS/52899/2016,,Rajasthan,Jaipur,Amber,Date of Submission for TOR: ,Date of Submission for EC: 14 Apr 2016 ,INFRA-2,STAR VALLEY HEIGHTS LLP,Under examination of SEIAA - Processed offline
488,SIA/RJ/MIN/44914/2019,12806,Rajasthan,Pali,Jaitaran,Date of Submission for EC: 18 Oct 2019 ,Date of Ec Granted : 15 Jan 2020,Non-Coal Mining,ISHWAR SON OF RAMSUKH,EC Granted - Processed offline
489,SIA/RJ/MIN/40164/2016,,Rajasthan,Jodhpur,Luni,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,UDR MINTECH,Under examination of SEIAA - Processed offline
490,SIA/RJ/MIS/69645/2017,,Rajasthan,Jaipur,Sanganer,Date of Submission for TOR: ,Date of Submission for EC: 19 Sep 2017 ,INFRA-2,NAMDEV BUILDERS AND DEVELOPERS,Under examination of SEIAA - Processed offline
491,SIA/RJ/MIN/40246/2016,,Rajasthan,Jodhpur,Jodhpur,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,UDR MINTECH,Under examination of SEIAA - Processed offline
492,SIA/RJ/MIN/40250/2016,,Rajasthan,Jodhpur,Jodhpur,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline
493,SIA/RJ/MIN/40278/2016,,Rajasthan,Karauli,Mandrail,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,MUNNI DEVI,Under examination of SEIAA - Processed offline
494,SIA/RJ/MIN/40310/2016,,Rajasthan,Ajmer,Kishangarh,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,SH BHANWAR LAL,Under examination of SEIAA - Processed offline
495,SIA/RJ/MIN/40311/2016,,Rajasthan,chittorgarh,chittorgarh,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,MR KARAN SINGH,Under examination of SEIAA - Processed offline
496,SIA/RJ/MIN/39419/2019,11952,Rajasthan,Tonk,Malpura,Date of Submission for EC: 17 Jul 2019 ,Date of Ec Granted : 26 Nov 2019,Non-Coal Mining,DHARTIDHAN STONES,EC Granted - Processed offline
497,SIA/RJ/MIN/39500/2019,12041,Rajasthan,Ajmer,Kishangarh,Date of Submission for EC: 20 Jul 2019 ,Date of Ec Granted : 13 Jan 2020,Non-Coal Mining,DEENA RAM DUDI,EC Granted - Processed offline
498,SIA/RJ/MIN/39523/2019,12113,Rajasthan,Bhilwara,Asind,Date of Submission for EC: 18 Jul 2019 ,Date of Ec Granted : 10 Feb 2020,Non-Coal Mining,M/S GANPATI MINES,EC Granted - Processed offline
499,SIA/RJ/MIN/57242/2016,,Rajasthan,Jodhpur,Jodhpur,Date of Submission for TOR: ,Date of Submission for EC: 08 Jul 2016 ,Non-Coal Mining,MS SISODIYA SANDSTONE,Under examination of SEIAA - Processed offline
500,SIA/RJ/MIN/94910/2019,,Rajasthan,chittorgarh,Bhadesar,Date of Submission for TOR: ,Date of Submission for EC: 14 Sep 2019 ,Non-Coal Mining,SAGAR DEVI KHATIK,WithdrawEC
501,SIA/RJ/MIN/39930/2016,,Rajasthan,Sikar,Danta Ramgarh,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,HARLAL SINGH,TransferToDEIAA
502,SIA/RJ/MIN/39963/2016,,Rajasthan,Nagaur,Mertacity,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,GUDDAD SINGH,Under examination of SEIAA - Processed offline
503,SIA/RJ/MIN/39998/2016,,Rajasthan,Alwar,Thanagazi,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,AKASH PUNIYA,TransferToDEIAA
504,SIA/RJ/MIN/40017/2016,,Rajasthan,Jodhpur,Bilara,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,UDR MINTECH,Under examination of SEIAA - Processed offline
505,SIA/RJ/MIN/40029/2016,,Rajasthan,Udaipur,Kherwara,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,MANGLAM STONE CRUSHER,Under examination of SEIAA - Processed offline
506,SIA/RJ/MIN/40034/2016,,Rajasthan,Sirohi,Sheoganj,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,UDR MINTECH,Under examination of SEIAA - Processed offline
507,SIA/RJ/MIN/45553/2019,12950,Rajasthan,Jodhpur,balesar,Date of Submission for EC: 07 Nov 2019 ,Date of Ec Granted : 10 Nov 2020,Non-Coal Mining,KALYANA RAM,EC Granted - Processed offline
508,SIA/RJ/MIN/45600/2019,12940,Rajasthan,Bundi,Bundi,Date of Submission for EC: 29 Oct 2019 ,Date of Ec Granted : 10 Nov 2020,Non-Coal Mining,SMT. SAVITRI JAGETIYA,EC Granted - Processed offline
509,SIA/RJ/MIN/40917/2019,12248,Rajasthan,Pali,Jaitaran,Date of Submission for EC: 09 Aug 2019 ,Date of Ec Granted : 04 Nov 2019,Non-Coal Mining,RAJENDRA   SINGH,EC Granted - Processed offline
510,SIA/RJ/MIN/40272/2016,,Rajasthan,Udaipur,Kotra,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,REAL LIME STONE,Under examination of SEIAA - Processed offline
511,SIA/RJ/MIN/40281/2016,,Rajasthan,Jaipur,Amber,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline
512,SIA/RJ/MIN/39547/2019,11990,Rajasthan,Nagaur,Nagaur,Date of Submission for EC: 20 Jul 2019 ,Date of Ec Granted : 06 Sep 2019,Non-Coal Mining,SHRI KALPIT JAKHAR,EC Granted - Processed offline
513,SIA/RJ/MIN/39730/2019,12129,Rajasthan,Jodhpur,balesar,Date of Submission for EC: 31 Jul 2019 ,Date of Ec Granted : 10 Feb 2020,Non-Coal Mining,SAWAI SINGH SON OF SH MALAM SINGH,EC Granted - Processed offline
514,SIA/RJ/MIN/54230/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 26 May 2016 ,Non-Coal Mining,GANGA DEVEE,Under examination of SEIAA - Processed offline
515,SIA/RJ/MIN/54253/2016,,Rajasthan,Bhilwara,Beejoliya,Date of Submission for TOR: ,Date of Submission for EC: 26 May 2016 ,Non-Coal Mining,PARMAND,Under examination of SEIAA - Processed offline
516,SIA/RJ/MIN/54258/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 26 May 2016 ,Non-Coal Mining,CHHOTA RAM,Under examination of SEIAA - Processed offline
517,SIA/RJ/MIN/54265/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 26 May 2016 ,Non-Coal Mining,CHUKI DEVEE,Under examination of SEIAA - Processed offline
518,SIA/RJ/MIN/54266/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 26 May 2016 ,Non-Coal Mining,RAM OMA,Under examination of SEIAA - Processed offline
519,SIA/RJ/MIN/223543/2021,15812,Rajasthan,Jaipur,Kotputli,Date of Submission for EC: 13 Aug 2021 ,Date of Ec Granted : 17 Aug 2022,Non-Coal Mining,JAIPUR LEASE,EC Granted
520,SIA/RJ/MIN/40543/2016,,Rajasthan,Jodhpur,Jodhpur,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline
521,SIA/RJ/MIN/40606/2016,,Rajasthan,chittorgarh,Nimbahera,Date of Submission for TOR: ,Date of Submission for EC: 13 Jan 2016 ,Non-Coal Mining,MR KAILASH CHANDRA,Under examination of SEIAA - Processed offline
522,SIA/RJ/MIN/40667/2016,,Rajasthan,chittorgarh,Nimbahera,Date of Submission for TOR: ,Date of Submission for EC: 13 Jan 2016 ,Non-Coal Mining,DEVENDRA SINGH,Under examination of SEIAA - Processed offline
523,SIA/RJ/MIN/40673/2016,,Rajasthan,Jodhpur,Bilara,Date of Submission for TOR: ,Date of Submission for EC: 13 Jan 2016 ,Non-Coal Mining,UDR MINTECH,Under examination of SEIAA - Processed offline
524,SIA/RJ/MIN/40682/2016,,Rajasthan,chittorgarh,Nimbahera,Date of Submission for TOR: ,Date of Submission for EC: 13 Jan 2016 ,Non-Coal Mining,SUNIL TIWARI,Under examination of SEIAA - Processed offline
525,SIA/RJ/MIN/40694/2016,,Rajasthan,chittorgarh,Nimbahera,Date of Submission for TOR: 27 May 2016,Date of Submission for EC: 13 Jan 2016 ,Non-Coal Mining,KANHAIYA LAL,Under examination of SEIAA - Processed offline
526,SIA/RJ/MIN/166028/2020,14248,Rajasthan,Sikar,Neem Ka Thana,Date of Submission for EC: 29 Aug 2020 ,Date of Ec Granted : 11 Sep 2021,Non-Coal Mining,SHRI ASHISH DEEWAN,EC Granted - Processed offline
527,SIA/RJ/MIN/223433/2021,,Rajasthan,Bundi,Bundi,Date of Submission for TOR: ,Date of Submission for EC: 06 Aug 2021 ,Non-Coal Mining,SHRI DINESH  KUMAR,Delisted
528,SIA/RJ/MIN/194192/2021,14911,Rajasthan,Jodhpur,Bilara,Date of Submission for EC: 21 Jan 2021 ,Date of Ec Granted : 31 Mar 2022,Non-Coal Mining,SHRI NITESH DAFTARI,EC Granted
529,SIA/RJ/MIN/48566/2016,,Rajasthan,Jodhpur,Jodhpur,Date of Submission for TOR: ,Date of Submission for EC: 09 Feb 2016 ,Non-Coal Mining,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline
530,SIA/RJ/MIN/57327/2016,,Rajasthan,Jaipur,Kotputli,Date of Submission for TOR: ,Date of Submission for EC: 10 Jul 2016 ,Non-Coal Mining,ROHITASVA SINGH,Under examination of SEIAA - Processed offline
531,SIA/RJ/MIN/57376/2016,,Rajasthan,Jaipur,Kotputli,Date of Submission for TOR: ,Date of Submission for EC: 12 Jul 2016 ,Non-Coal Mining,OVERSEAS MIN TECH CONSULTANT,Under examination of SEIAA - Processed offline
532,SIA/RJ/MIN/42825/2019,12522,Rajasthan,Alwar,Alwar,Date of Submission for EC: 13 Sep 2019 ,Date of Ec Granted : 14 Nov 2019,Non-Coal Mining,MS KCC BUILDCON PVT LTD,EC Granted - Processed offline
533,SIA/RJ/MIN/224971/2021,15723,Rajasthan,Rajsamand,Rajsamand,Date of Submission for EC: 16 Aug 2021 ,Date of Ec Granted : 09 Jan 2023,Non-Coal Mining,MS AR MARBLE,EC Granted
534,SIA/RJ/MIN/39621/2016,,Rajasthan,Sikar,Neem Ka Thana,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,MS BAJARANG MINES AND MINERALS,TransferToDEIAA
535,SIA/RJ/MIN/39622/2016,,Rajasthan,Jaipur,Amber,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,KARMVEER YADAV,Under examination of SEIAA - Processed offline
536,SIA/RJ/MIN/39669/2016,,Rajasthan,Karauli,Todabhim,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,GAJRAJ SINGH,TransferToDEIAA
537,SIA/RJ/MIN/39683/2016,,Rajasthan,Barmer,Barmer,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,GENA RAM,Under examination of SEIAA - Processed offline
538,SIA/RJ/MIN/39699/2016,,Rajasthan,Barmer,Barmer,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,DEEPA RAM,Under examination of SEIAA - Processed offline
539,SIA/RJ/MIN/39709/2016,,Rajasthan,Bharatpur,Weir,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,SH NAGENDRA KUMAR SHARMA,Under examination of SEIAA - Processed offline
540,SIA/RJ/MIN/39934/2016,,Rajasthan,Sawai Madhopur,Bonli,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,SAVITRI HOMES PVT LTD,TransferToDEIAA
541,SIA/RJ/MIN/39937/2016,,Rajasthan,Pali,Raipur,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,INDRA PRAKASH CHOUDHARY,TransferToDEIAA
542,SIA/RJ/MIN/39947/2016,,Rajasthan,Bhilwara,Mandal,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,KERAKHERA MINING PROJECT,Under examination of SEIAA - Processed offline
543,SIA/RJ/MIN/39964/2016,,Rajasthan,Pali,Pali,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,LIKHMA,Under examination of SEIAA - Processed offline
544,SIA/RJ/MIN/39976/2016,,Rajasthan,Bundi,Bundi,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,GURPREET,TransferToDEIAA
545,SIA/RJ/MIN/40035/2016,,Rajasthan,Jodhpur,Jodhpur,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,UDR MINTECH,Under examination of SEIAA - Processed offline
546,SIA/RJ/MIN/40214/2019,12087,Rajasthan,Barmer,Pachpadra,Date of Submission for EC: 30 Jul 2019 ,Date of Ec Granted : 13 Sep 2019,Non-Coal Mining,RANCHOD RAM,EC Granted - Processed offline
547,SIA/RJ/MIN/31846/1900,12329,,,,Date of Submission for EC: 13 Aug 2019 ,Date of Ec Granted : 15 May 2020,Non-Coal Mining,KANCHAN DAGA SUMIT KUMAR DAGA,EC Granted - Processed offline
548,SIA/RJ/MIN/53752/2016,,Rajasthan,Sikar,Neem Ka Thana,Date of Submission for TOR: ,Date of Submission for EC: 14 May 2016 ,Non-Coal Mining,POOJA CONTRUCTION,Under examination of SEIAA - Processed offline
549,SIA/RJ/MIN/49964/2016,,Rajasthan,Jalore,Jalor,Date of Submission for TOR: ,Date of Submission for EC: 19 Feb 2016 ,Non-Coal Mining,SARFARAJ ALI,Under examination of SEIAA - Processed offline
550,SIA/RJ/MIN/53579/2016,,Rajasthan,Bhilwara,Mandal,Date of Submission for TOR: ,Date of Submission for EC: 09 May 2016 ,Non-Coal Mining,PRAHLAD RAI TOSHNIWAL,Under examination of SEIAA - Processed offline
551,SIA/RJ/MIN/53674/2016,,Rajasthan,Pali,Sojat,Date of Submission for TOR: ,Date of Submission for EC: 12 May 2016 ,Non-Coal Mining,RAMLAL JI,Under examination of SEIAA - Processed offline
552,SIA/RJ/MIN/53680/2016,,Rajasthan,Rajsamand,Bhim,Date of Submission for TOR: ,Date of Submission for EC: 12 May 2016 ,Non-Coal Mining,ASIND MINCHEM,Under examination of SEIAA - Processed offline
553,SIA/RJ/MIN/53690/2016,,Rajasthan,Rajsamand,Railmagra,Date of Submission for TOR: ,Date of Submission for EC: 12 May 2016 ,Non-Coal Mining,SANGEETA KANSARA,Under examination of SEIAA - Processed offline
554,SIA/RJ/MIN/54099/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 25 May 2016 ,Non-Coal Mining,KANWAR KHAMA,Under examination of SEIAA - Processed offline
555,SIA/RJ/MIN/54148/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 25 May 2016 ,Non-Coal Mining,PAPU RAM MALI,Under examination of SEIAA - Processed offline
556,SIA/RJ/MIN/39639/2016,,Rajasthan,Bharatpur,Weir,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,NARVO DEVI,Under examination of SEIAA - Processed offline
557,SIA/RJ/MIN/39703/2016,,Rajasthan,Bhilwara,Asind,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,SH PRATEEK AGARWAL,Under examination of SEIAA - Processed offline
558,SIA/RJ/MIN/39707/2016,,Rajasthan,Barmer,shiv,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2016 ,Non-Coal Mining,YASHWARDHAN SINGH,Under examination of SEIAA - Processed offline
559,SIA/RJ/MIN/48846/2016,,Rajasthan,Jodhpur,Jodhpur,Date of Submission for TOR: ,Date of Submission for EC: 10 Feb 2016 ,Non-Coal Mining,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline
560,SIA/RJ/MIN/36405/2015,,Rajasthan,Bharatpur,roopbas,Date of Submission for TOR: ,Date of Submission for EC: 28 Dec 2015 ,Non-Coal Mining,MS AJAY STONE,Under examination of SEIAA - Processed offline
561,SIA/RJ/MIN/132522/2019,13295,Rajasthan,Ajmer,Masuda,Date of Submission for EC: 20 Dec 2019 ,Date of Ec Granted : 17 Mar 2021,Non-Coal Mining,DHARMENDAR SINGH,EC Granted - Processed offline
562,SIA/RJ/MIN/132895/2019,13328,Rajasthan,Bhilwara,Kotri,Date of Submission for TOR: ,Date of Submission for EC: 22 Dec 2019 ,Non-Coal Mining,SHRI GANGARAM JAT S/O SHRI MADHU JAT,Delisted
563,SIA/RJ/MIN/133009/2019,13292,Rajasthan,Bhilwara,Hurda,Date of Submission for EC: 23 Dec 2019 ,Date of Ec Granted : 17 Mar 2021,Non-Coal Mining,SAYRI DEVI CO APP RAMKUNWAR SHIVLAL RANJIT KANHAIYA LAL JAT,EC Granted - Processed offline
564,SIA/RJ/MIN/45176/2019,12807,Rajasthan,Pratapgarh,Chhotisadri,Date of Submission for EC: 21 Oct 2019 ,Date of Ec Granted : 06 Oct 2020,Non-Coal Mining,AKIL SHAIKH,EC Granted - Processed offline
565,SIA/RJ/MIN/199872/2021,15157,Rajasthan,Tonk,Tonk,Date of Submission for TOR: ,Date of Submission for EC: 24 Feb 2021 ,Non-Coal Mining,SHRI DHANRAJ MEENA,Delisted
566,SIA/RJ/MIN/223498/2021,15687,Rajasthan,Tonk,Malpura,Date of Submission for EC: 07 Aug 2021 ,Date of Ec Granted : 08 Feb 2022,Non-Coal Mining,SH. NEMI CHAND,EC Granted
567,SIA/RJ/MIN/173271/2020,14483,Rajasthan,Jhunjhunu,Khetri,Date of Submission for TOR: ,Date of Submission for EC: 20 Oct 2020 ,Non-Coal Mining,M/S SHREE NARAYAN MINING & INDUSTRIES,Delisted
568,SIA/RJ/MIN/194115/2021,14890,Rajasthan,Bhilwara,Beejoliya,Date of Submission for EC: 21 Jan 2021 ,Date of Ec Granted : 11 Sep 2021,Non-Coal Mining,PINK CITY COMMERCIAL,EC Granted - Processed offline
569,SIA/RJ/MIN/48578/2016,,Rajasthan,Jodhpur,Jodhpur,Date of Submission for TOR: ,Date of Submission for EC: 09 Feb 2016 ,Non-Coal Mining,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline
570,SIA/RJ/MIN/57063/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 04 Jul 2016 ,Non-Coal Mining,KP CONSULTANTS,Under examination of SEIAA - Processed offline
571,SIA/RJ/MIN/57066/2016,,Rajasthan,Jaipur,Bassi,Date of Submission for TOR: ,Date of Submission for EC: 04 Jul 2016 ,Non-Coal Mining,SHRI GAURAV KEDIA,Under examination of SEIAA - Processed offline
572,SIA/RJ/MIN/57127/2016,,Rajasthan,Ajmer,Beawar,Date of Submission for TOR: ,Date of Submission for EC: 05 Jul 2016 ,Non-Coal Mining,UNITED STONE PVT LTD,Under examination of SEIAA - Processed offline
573,SIA/RJ/MIN/57135/2016,,Rajasthan,Nagaur,Jayal,Date of Submission for TOR: ,Date of Submission for EC: 05 Jul 2016 ,Non-Coal Mining,MS JL DAGA MINES AND MINERALS PVT LTD,Under examination of SEIAA - Processed offline
574,SIA/RJ/MIN/57162/2016,,Rajasthan,Bhilwara,Mandal,Date of Submission for TOR: ,Date of Submission for EC: 06 Jul 2016 ,Non-Coal Mining,MS BHERUNATH GRANITES,Under examination of SEIAA - Processed offline
575,SIA/RJ/MIN/162223/2020,14066,Rajasthan,Tonk,Malpura,Date of Submission for EC: 10 Jul 2020 ,Date of Ec Granted : 17 Mar 2021,Non-Coal Mining,SHYOJI KALAL,EC Granted - Processed offline
576,SIA/RJ/MIN/45352/2019,12856,Rajasthan,Rajsamand,Deogarh,Date of Submission for TOR: ,Date of Submission for EC: 23 Oct 2019 ,Non-Coal Mining,M/S SHIVAM GRANITE & MARBLE,Delisted
577,SIA/RJ/MIN/45403/2019,,Rajasthan,Ajmer,Sarwar,Date of Submission for TOR: ,Date of Submission for EC: 24 Oct 2019 ,Non-Coal Mining,SMT. JANA DEVI CHOUDHARY,Delisted
578,SIA/RJ/MIN/45404/2019,12924,Rajasthan,Bundi,Bundi,Date of Submission for EC: 25 Oct 2019 ,Date of Ec Granted : 10 Nov 2020,Non-Coal Mining,SHRI SHERU,EC Granted - Processed offline
579,SIA/RJ/MIN/133959/2019,13335,Rajasthan,Pali,Jaitaran,Date of Submission for TOR: ,Date of Submission for EC: 28 Dec 2019 ,Non-Coal Mining,TULSI RAM,Delisted
580,SIA/RJ/MIN/50285/2016,F/SEIAA/OLRJEC/2016/3810,Rajasthan,Jaipur,Phulera (HQ.Sambhar),Date of Submission for TOR: ,Date of Submission for EC: 23 Feb 2016 ,Non-Coal Mining,GOVIND RAM SHARMA,Under examination of SEIAA - Processed offline
581,SIA/RJ/MIN/129094/2019,13132,Rajasthan,Barmer,Pachpadra,Date of Submission for TOR: ,Date of Submission for EC: 03 Dec 2019 ,Non-Coal Mining,SHRE ARJUN RAM,Delisted
582,SIA/RJ/MIN/44069/2019,12790,Rajasthan,Dungarpur,Sagwara,Date of Submission for EC: 12 Oct 2019 ,Date of Ec Granted : 05 Oct 2020,Non-Coal Mining,M/S ARAVALLI QUARTZ,EC Granted - Processed offline
583,SIA/RJ/MIN/44102/2019,12668,Rajasthan,Jaisalmer,Jaisalmer,Date of Submission for EC: 02 Oct 2019 ,Date of Ec Granted : 26 Feb 2021,Non-Coal Mining,SHREE DALPAT SINGH,EC Granted - Processed offline
584,SIA/RJ/MIN/36011/2015,,Rajasthan,Sirohi,Pindwara,Date of Submission for TOR: ,Date of Submission for EC: 25 Dec 2015 ,Non-Coal Mining,NARENDRA SINGH,TransferToDEIAA
585,SIA/RJ/MIN/36057/2015,F/SEIAA/OLRJEC/2016/317,Rajasthan,Udaipur,Mavli,Date of Submission for TOR: ,Date of Submission for EC: 25 Dec 2015 ,Non-Coal Mining,PRABHASH CHANDRA PANDAY,TransferToDEIAA
586,SIA/RJ/NCP/69725/2017,,Rajasthan,Alwar,Tijara,Date of Submission for TOR: ,Date of Submission for EC: 22 Sep 2017 ,INFRA-1,TREHAN HOME DEVELOPER PVT LTD,Under examination of SEIAA - Processed offline
587,SIA/RJ/MIN/31783/1900,12671,,,,Date of Submission for EC: 26 Sep 2019 ,Date of Ec Granted : 10 Sep 2020,Non-Coal Mining,CHAMPA LAL BHATI,EC Granted - Processed offline
588,SIA/RJ/MIS/121484/2019,411,Rajasthan,Jaipur,Sanganer,Date of Submission for EC: 07 Dec 2019 ,Date of Ec Granted : 06 Oct 2020,INFRA-2,MAHIMA REAL ESTATE PVT LTD,EC Granted - Processed offline
589,SIA/RJ/MIN/40189/2016,,Rajasthan,Jaipur,Dudu (HQ. Mauzamabad),Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2016 ,Non-Coal Mining,KAMLESH CHAUDHARY,Under examination of SEIAA - Processed offline
590,SIA/RJ/MIN/57336/2016,,,,,Date of Submission for TOR: ,Date of Submission for EC: 11 Jul 2016 ,Non-Coal Mining,MS AGARWAL MARBLE P LTD,Under examination of SEIAA - Processed offline
591,SIA/RJ/MIN/57337/2016,,Rajasthan,Jaipur,Jamwa Ramgarh,Date of Submission for TOR: ,Date of Submission for EC: 11 Jul 2016 ,Non-Coal Mining,MS AGARWAL MARBLE P LTD,Under examination of SEIAA - Processed offline
592,SIA/RJ/MIN/163159/2020,14079,Rajasthan,Barmer,Ramsar,Date of Submission for EC: 13 Jul 2020 ,Date of Ec Granted : 11 Feb 2022,Non-Coal Mining,SH TAN SINGH,EC Granted
593,SIA/RJ/MIN/163381/2020,14094,Rajasthan,Ajmer,Ajmer,Date of Submission for TOR: ,Date of Submission for EC: 17 Jul 2020 ,Non-Coal Mining,SHRI RATI RAM,Rejected - Processed offline
594,SIA/RJ/MIN/12805/2014,,Rajasthan,Churu,Sujangarh,Date of Submission for TOR: ,Date of Submission for EC: 24 May 2016 ,Non-Coal Mining,ASHOK GUPTA,Under examination of SEIAA - Processed offline
595,SIA/RJ/MIN/54060/2016,,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 24 May 2016 ,Non-Coal Mining,NENIDEVI,Under examination of SEIAA - Processed offline
596,SIA/RJ/MIN/40536/2019,12249,Rajasthan,Barmer,Pachpadra,Date of Submission for EC: 02 Aug 2019 ,Date of Ec Granted : 04 Nov 2019,Non-Coal Mining,DHURA RAM,EC Granted - Processed offline
597,SIA/RJ/MIN/40603/2019,12224,Rajasthan,Jaisalmer,Jaisalmer,Date of Submission for EC: 09 Aug 2019 ,Date of Ec Granted : 04 Mar 2020,Non-Coal Mining,SHRI NARAYAN DISTRIBUTORS,EC Granted - Processed offline
598,SIA/RJ/MIN/41063/2016,,Rajasthan,Karauli,Sapotra,Date of Submission for TOR: ,Date of Submission for EC: 15 Jan 2016 ,Non-Coal Mining,SUMER SINGH,Under examination of SEIAA - Processed offline
599,SIA/RJ/MIN/41086/2016,,Rajasthan,Bharatpur,Pahari,Date of Submission for TOR: ,Date of Submission for EC: 16 Jan 2016 ,Non-Coal Mining,MS SHIV STONE CRUSHER,Under examination of SEIAA - Processed offline
600,SIA/RJ/MIN/66415/2020,17369,Rajasthan,Jaipur,Kotputli,Date of Submission for TOR: ,Date of Submission for EC: 26 Jul 2022 ,Non-Coal Mining,SADA SINGH KANWAR,Deferred by SEAC
601,SIA/RJ/MIN/270268/2022,16830,Rajasthan,Nagaur,Jayal,Date of Submission for EC: 04 May 2022 ,Date of Ec Granted : 11 Oct 2022,Non-Coal Mining,RAMSUKH CHODHARY,EC Granted
